NOC ,NVDA,LMT ,DXC ,RTN ,STZ ,CTAS ,MSCI ,HRS ,HII,UNH,GD,AVGO,FISV,BA,ADBE,SPGI,GPN,ALGN,EA,CME ,ETFC,PGR ,NFLX ,NDAQ ,AMZN,TTWO ,FB ,IDXX ,TSS UN,WM UN,MA UN,AOS,ITW,MAR,MMC,CBOE,HUM,SYK,ANTM ,TDG,LRCX ,RSG ,MSFT ,V ,BSX ,BDX ,DPS ,LUV,ATVI
151.704,20.487,183.418,16.391,101.439,111.966,78.879,57.138,66.253,132.756,111.034,125.722,118.255,38.915,136.209,73.13,99.988,44.644,54.69,56.09,81.476,27.05,25.285,60.25,46.452,370.96,25.02,82.92,75.05,37.185,49.882,85.325,30.176,90.063,76.568,52.365,54.953,173.582,88.322,146.926,180.19,69.79,37.529,38.518,64.197,17.52,135.951,71.856,42.669,22.039
151.819,20.419,184.837,16.739,101.476,111.393,78.329,57.62,68.729,133.045,110.757,126.446,118.521,39.215,136.154,72.97,100.383,44.838,54.58,56.08,81.926,27.45,25.154,59.751,46.821,367.35,24.74,83.01,75.075,37.009,49.456,85.871,30.385,90.091,77.326,52.065,55.55,172.006,87.595,145.403,181.183,68.256,37.28,38.286,64.06,17.44,136.523,73.653,42.142,22.049
152.934,20.818,186.376,16.893,102.577,111.073,79.536,57.388,71.984,132.4,112.434,126.925,121.847,39.2,136.779,73.31,100.026,44.893,54.04,58.24,81.813,27.85,25.248,59.253,46.962,370.56,25.26,83.3,76.585,36.882,49.456,85.207,30.828,90.743,77.556,52.084,55.3,174.045,88.916,148.686,183.448,69.109,37.159,38.063,64.011,17.83,137.839,73.486,43.176,22.324
155.03,20.906,188.827,17.068,104.201,113.45,79.884,58.679,72.809,136.518,115.283,129.247,124.071,39.865,140.317,73.6,101.462,45.741,54.6,59.47,82.358,28.24,25.565,60.367,47.907,374.59,25.21,83.2,78.055,37.507,50.021,85.618,31.265,91.821,78.209,52.954,56.031,177.634,89.867,149.238,185.098,69.253,37.569,38.053,64.128,18.07,138.84,74.184,43.508,22.579
153.391,20.38,187.049,16.767,102.568,112.752,78.812,59.055,73.869,134.824,112.701,127.574,120.678,39.7,137.909,73.94,99.622,45.746,53.79,58.82,81.857,28.56,25.407,59.527,48.134,372.1,25.46,82.22,77.24,37.273,50.225,84.368,31.217,91.118,77.076,52.524,55.242,174.535,88.618,146.916,184.164,67.383,37.783,37.775,63.884,17.75,136.886,73.076,43.235,22.294
153,20.458,183.178,16.754,101.009,112.761,78.889,58.795,73.709,135.286,111.901,125.929,119.395,39.79,136.586,75.07,101.076,45.821,52.45,57.28,81.675,28.47,25.183,59.017,47.681,370.26,24.82,81.67,75.88,37.087,49.688,84.709,31.018,90.536,77.086,52.599,54.578,174.163,87.59,146.517,184.164,67.402,37.29,37.83,63.66,17.65,135.322,73.094,42.405,22
154.03,20.507,183.141,16.793,101.826,114.246,79.835,59.247,73.813,134.141,111.815,125.694,118.815,39.815,137.174,75.68,100.643,45.866,52.75,57.65,80.301,28.47,25.07,59.154,47.35,372.25,25,81.56,76.54,37.263,49.919,84.993,31.075,90.621,76.913,52.964,53.904,174.496,87.533,146.479,185.452,67.872,37.374,37.431,63.767,17.72,134.636,72.741,41.83,22.206
155.106,21.101,184.809,16.78,102.474,115.827,78.995,59.835,75.698,136.008,112.139,127.367,119.585,39.915,138.69,76.23,100.691,46.2,53.07,57.12,79.601,28.07,25.22,60.33,47.794,377.04,24.88,82.44,76.54,37.273,50.521,85.295,31.189,91.699,77.038,53.367,54.058,174.771,88.147,147.887,185.023,69.407,37.802,38.601,63.679,17.68,134.855,73.262,40.102,22.236
155.249,21.286,184.459,16.767,102.089,114.75,79.159,59.026,74.826,136.046,111.805,126.887,119.414,39.66,139.968,75.65,99.988,46.021,52.55,57.8,78.287,27.75,25.042,60.494,47.255,374.41,25.14,82.32,75.535,37.302,50.697,86.019,30.813,91.868,75.954,53.132,54.54,174.614,87.878,147.658,185.94,68.275,37.69,38.583,64.265,17.69,134.14,73.867,40.346,22.334
156.488,21.442,185.067,16.639,102.314,115.624,79.295,59.556,75.154,135.469,112.606,127.766,120.498,40.15,140.923,75.44,100.633,49.204,52.72,58.15,78.097,28.21,25.042,63.05,47.17,381.2,25.42,82.28,76.705,37.615,50.577,87.389,30.894,91.23,76.952,53.641,54.434,175.231,88.397,147.135,185.755,69.867,37.718,38.481,64.949,17.89,134.76,73.392,41.82,22.52
156.831,21.938,185.648,16.564,103.281,116.487,78.822,58.515,75.67,135.007,112.949,128.276,120.906,40.005,140.978,76.33,101.404,49.214,52.72,57.5,78.521,28.4,24.996,62.786,47.378,383.54,24.82,82.17,76.39,37.39,50.91,87.135,30.78,91.249,76.98,53.49,54.992,174.251,89.406,146.041,186.883,70.184,37.932,38.536,64.89,18.1,135.856,73.579,41.791,22.559
157.575,22.162,184.689,16.913,103.234,118.078,79.488,58.371,75.97,136.604,113.377,128.399,120.526,39.53,141.86,76.53,101.269,49.738,54.29,58.36,79.748,28.26,25.126,64.939,47.794,382.65,25.27,82.04,76.78,37.38,51.067,86.655,30.894,91.493,77.076,53.753,55.069,174.986,90.049,146.45,187.936,70.126,38.212,38.759,64.793,18.1,136.523,73.299,41.791,22.491
155.888,21.958,181.602,16.798,101.986,116.351,78.513,58.101,75.36,134.921,113.73,127.322,119.129,39.475,140.813,76.02,101.549,48.95,53.82,57.33,79.54,28.15,25.061,67.811,47.548,382.36,24.74,83.01,76.405,37.097,50.79,86.342,30.656,91.962,76.971,53.791,55.107,175.084,89.435,146.06,187.616,69.743,37.756,38.797,64.08,17.8,135.799,72.722,41.732,22.353
155.564,21.773,181.869,16.59,101.817,114.508,78.86,58.824,75.501,133.718,114.254,125.744,117.827,39.305,140.785,75.95,100.026,49.224,53.15,57.07,78.823,27.82,24.986,68.387,46.972,385.11,24.93,83.52,75.905,37.019,50.234,87.193,31.222,93.322,76.059,54.045,55.925,176.035,88.897,146.764,187.178,69.071,37.467,38.694,64.001,17.9,134.712,72.769,41.478,22.481
155.564,22.036,181.75,16.867,101.948,114.023,79.391,58.756,76.073,134.42,111.777,125.272,119.652,39.44,140.069,76.03,99.834,49.928,52.86,56.86,78.78,27.94,25.397,67.923,46.783,383.45,25.03,82.71,75.495,37.204,50.243,87.321,31.241,92.9,75.771,54.055,56.195,173.271,88.656,143.957,187.203,69.474,37.551,39.261,64.148,18.04,134.235,72.648,40.863,22.461
155.697,21.899,181.667,16.911,102.267,113.867,79.295,58.949,75.36,135.219,115.855,125.791,119.11,39.325,139.646,75.15,99.342,49.753,52.77,56.86,79.1,28.25,25.388,80.293,47.057,386.04,25.03,82.31,75.995,37.566,50.002,86.802,31.037,92.15,75.339,53.838,56.291,174.202,88.551,147.411,186.993,68.87,37.42,39.168,64.119,18.16,135.742,72.964,41.234,22.746
152.629,21.617,179.547,16.849,101.131,112.529,78.57,58.65,73.672,132.275,113.101,124.015,115.803,38.715,137.468,73.15,99.101,49.773,53.38,56.03,77.708,27.56,24.986,81.65,45.999,375.56,24.72,80.78,74.71,37.234,48.974,85.051,30.609,89.927,74.505,52.878,55.81,174.006,88.858,145.08,184.72,67.786,36.666,38.666,63.015,18.4,134.922,71.679,40.785,22.373
155.04,21.51,181.372,16.834,100.915,112.994,78.918,58.698,74.375,132.91,112.977,125.914,116.924,39.08,140.289,73.92,99.805,50.042,54.21,57.29,78.469,27.62,25.304,81.056,45.677,389.51,24.75,83.09,76.06,37.282,49.104,85.442,30.918,91.005,76.549,53.302,55.473,175.202,89.675,145.451,187.33,69.061,37.066,39.865,63.21,18.19,137.486,72.433,41.547,22.638
154.849,21.481,180.902,16.711,102.173,113.8,79.208,58.631,76.842,133.92,113.644,125.782,116.991,39.275,140.896,74.62,99.776,50.711,56.15,59.03,77.993,27.53,24.996,80.063,46.036,391.18,24.85,83.62,77.61,37.224,48.937,85.873,31.103,88.567,77.22,53.245,55.165,176.604,90.981,145.461,188.273,74.673,36.88,39.614,63.826,18.31,138.773,73.737,41.996,22.942
154.458,21.724,182.137,16.908,102.943,112.538,79.217,59.334,77.339,134.449,112.244,126.321,121.552,39.465,138.929,75.5,100.441,50.831,55.94,59.81,78.365,28.61,24.949,79.669,46.15,389.8,25.02,84.63,77.985,37.38,48.724,89.228,31.298,88.585,77.527,53.104,55.146,176.486,92.653,145.423,186.766,75.172,37.029,39.939,66.424,18.41,137.591,73.383,41.82,23.04
155.173,21.636,181.74,16.862,101.911,112.548,79.468,59.96,76.908,133.728,112.672,125.461,117.913,39.875,137.716,76.52,101.414,50.751,56.01,59.88,78.054,28.19,25.042,79.866,47.019,389.99,25.1,82.41,79.7,37.693,48.789,88.915,31.213,88.839,78.065,53.227,55.463,178.349,93.354,146.717,186.858,73.944,37.252,40.264,66.14,18.42,137.61,73.514,42.22,23.295
154.173,21.451,180.054,16.839,101.723,112.199,79.295,60.432,76.064,134.257,113.082,126.689,113.569,39.635,136.365,76.54,102.348,50.791,59.18,59.89,77.691,28.17,25.089,79.771,45.895,445.1,25.08,81.53,82.025,37.556,48.771,88.759,31.66,88.763,78.535,53.603,55.088,178.781,93.085,146.793,187.793,73.58,38.408,44.473,65.906,18.34,137.591,73.43,42.444,23.481
152.6,21.617,178.644,16.713,101.282,112.897,78.802,60.644,75.726,132.872,110.748,126.179,114.187,39.555,135.814,76.55,101.443,50.576,58.59,59.84,76.801,27.84,24.828,80.869,45.602,438.56,25.02,81.91,80.53,37.351,48.428,87.81,31.412,89.073,78.084,53.339,54.414,176.594,90.904,143.691,184.433,73.225,37.811,44.622,65.535,17.98,135.408,71.921,41.273,23.265
152.962,21.724,178.81,16.795,101.723,113.635,78.677,60.615,76.054,132.006,112.034,126.103,111.621,39.76,135.548,76.02,101.809,50.387,59.45,59.11,77.362,28.52,24.977,80.437,46.603,429.31,24.64,80.68,66.78,37.507,48.595,88.279,31.082,89.261,78.036,53.575,54.944,177.565,91.356,146.736,183.448,73.282,38.054,45.671,65.213,17.75,136.581,70.999,40.883,23.02
151.657,21.559,176.294,16.646,100.221,112.8,77.904,60.297,74.338,131.496,108.242,130.874,111.222,39.41,134.298,76.65,101.799,50.846,60.18,58.62,77.094,29.2,24.8,80.407,46.263,429.37,24.39,80.47,65.29,39.295,46.196,88.299,30.733,88.67,80.483,53.537,54.742,164.761,90.607,143.738,179.432,73.273,37.467,45.578,65.769,17.59,135.542,70.115,39.966,22.746
146.797,21.617,171.971,16.554,97.639,112.49,77.19,58.939,75.257,126.59,106.136,129.731,111.079,38.8,131.716,76.06,100.489,50.037,58.84,58.09,78.572,28.79,24.902,79.5,45.951,421.78,23.7,78.77,62.685,38.65,45.872,88.26,30.556,87.779,76.817,52.85,54.145,162.359,88.608,143.605,178.615,72.505,37.849,45.188,64.509,17.82,134.293,69.444,39.585,22.383
148.674,22.152,174.183,16.754,98.653,113.703,78.464,60.057,75.454,128.87,107.851,132.395,116.706,39.33,132.938,76.43,100.412,50.432,59.18,59.33,78.46,29.1,25.192,79.576,46.348,422.87,24.36,78.99,66.465,38.943,46.39,89.277,31.35,89.157,77.7,53.321,53.414,163.104,89.723,145.794,184.265,74.088,37.495,45.207,64.236,17.74,135.551,70.739,41.576,22.608
148.502,22.016,174.819,16.859,99.892,113.829,78.706,60.124,75.473,130.505,109.147,132.83,115.147,39.31,132.341,75.85,101.867,50.357,60.35,59.31,78.495,29.32,25.351,79.271,46.887,423.04,24.45,78.81,65.26,39.363,46.168,89.209,31.575,89.692,77.259,53.688,53.433,165.349,89.944,148.277,185.477,73.762,37.718,44.817,64.05,17.88,137.219,70.925,40.824,22.746
146.072,21.451,172.663,16.682,98.587,112.587,78.204,59.758,74.347,128.783,108.013,130.355,110.994,38.74,131.321,75,101.096,50.432,59.51,59.16,78.572,29.01,25.304,80.793,46.707,421.19,24.07,77.56,63.48,39.285,45.251,88.817,31.427,88.904,75.052,53.142,53.404,161.035,89.242,146.717,180.973,72.525,37.066,44.222,64.421,17.37,135.37,70.348,39.556,22.275
146.091,21.52,172.183,16.536,98.212,111.954,77.943,59.199,73.625,128.648,108.128,130.024,110.984,39.445,130.433,74.48,100.18,50.541,58.91,60.93,78.045,28.46,25.061,80.077,46.273,419.1,24.12,78.1,63.95,39.617,44.89,88.612,31.57,88.979,75.637,53.123,53.712,159.878,88.916,152.092,185.343,72.141,36.731,42.996,64.138,17.3,134.493,70.32,39.897,22.755
146.244,21.899,173.455,16.587,98.719,112.178,78.319,59.334,73.344,118.836,109.338,130.657,116.401,39.6,130.849,74.73,101.105,50.576,58.87,60.27,79.86,28.86,25.173,80.749,47.142,426.88,24.33,78.43,65.13,39.725,45.251,90.06,32.077,89.129,75.311,53.801,54.693,161.319,88.964,148.239,186.985,72.381,37.029,43.386,65.027,17.18,136.133,70.534,41.088,23.942
148.96,20.283,175.547,16.775,100.258,113.161,79.565,59.816,73.972,114.238,110.214,133.831,117.209,40.07,134.52,76.31,102.734,50.836,59.71,61.88,81.563,29.16,25.351,82.086,47.766,433.69,25.06,78.51,65.1,40.165,45.687,91.488,32.594,89.974,77.057,54.544,55.107,164.614,90.837,150.713,186.808,73.887,37.513,44.361,67.85,17.51,135.379,71.242,42.191,24.57
148.998,20.088,175.538,16.746,100.221,114.036,80.54,59.556,73.4,116.354,109.347,132.471,116.715,40.105,134.918,76.79,103.639,50.981,59.35,62.59,82.453,29.85,25.276,84.279,48.011,432.85,25.11,78.01,65.27,40.038,45.779,90.52,32.603,89.842,76.501,54.516,55.896,163.359,90.645,151.103,187.305,74.932,37.299,44.008,67.41,17.47,134.97,71.111,41.986,24.168
148.131,20.283,175.667,16.502,100.531,112.538,79.623,59.103,72.94,116.085,109.223,131.724,116.848,39.99,134.493,76.57,102.204,50.636,58.64,62.46,82.151,29.39,25.192,83.377,47.718,431.02,24.91,77.46,65.845,40.135,45.853,90.393,32.622,89.692,75.963,54.083,56.551,169.986,89.415,150.779,188.147,73.676,37.429,43.99,67.088,17.27,132.662,70.543,41.234,24.138
147.921,20.4,176.026,16.569,100.239,112.47,81.245,59.731,72.546,117.932,110.386,131.337,117.019,40.095,134.668,77.08,101.134,51.28,58.75,61.73,82.228,29.46,25.22,82.873,47.955,426.87,24.76,78.44,65.37,40.057,45.724,90.52,32.986,89.852,75.503,54.036,56.628,170.104,89.252,151.084,189.056,74.098,37.299,44.25,67.166,17.23,132.377,71.707,40.278,24.158
150.256,20.731,177.916,17.281,101.056,114.318,82.181,60.436,73.859,119.432,112.93,133.151,120.64,40.44,136.832,79.43,101.934,52.194,59.31,63.09,83.049,29.59,25.584,83.836,48.616,432.28,24.77,81.37,66.64,40.38,46.048,91.811,33.229,91.418,77.326,54.732,57.157,170.839,91.51,152.235,193.005,75.067,37.932,45.263,68.487,17.91,134.455,72.312,41.107,24.688
150.58,20.741,177.28,17.412,100.474,115.233,82.5,60.359,73.784,118.23,113.692,132.367,121.524,40.49,135.834,78.92,101.838,52.014,59.28,62.88,82.099,29.01,25.435,87.607,48.37,426,24.69,80.42,67.62,40.448,46.15,91.205,33.359,91.099,77.633,54.45,56.474,172.457,91.75,153.539,191.599,75.527,37.951,44.872,68.066,17.85,134.874,72.08,40.883,24.933
150.589,20.711,177.943,17.535,100.502,115.778,83.34,61.383,74.291,118.807,114.14,132.527,123.719,40.73,135.676,79.41,103.302,52.533,59.86,63.3,82.038,29.84,25.453,88.267,48.928,425.24,24.2,80.88,67.77,40.946,46.168,91.068,33.402,90.93,77.95,55.043,56.108,173.153,92.787,155.327,190.917,76.228,38.1,44.603,68.487,18.06,134.998,72.024,41.127,24.933
151.457,20.581,178.22,17.378,100.239,116.264,83.243,61.441,74.469,115.912,114.854,132.31,123.045,40.505,135.991,79.62,103.514,52.603,59.24,62.61,82.116,29.63,25.472,88.069,49.391,421.71,28.62,80.63,67.675,40.956,46.177,91.772,33.536,90.677,77.633,55.334,56.243,174.261,92.874,156.46,192.685,77.494,38.035,44.491,68.643,18.12,134.817,72.145,39.927,24.992
152.114,20.581,178.1,17.789,100.033,116.274,83.33,60.987,74.922,117.489,115.512,132.216,122.702,40.555,135.408,79.61,102.801,51.999,59.22,62.24,81.191,29.68,25.519,88.79,48.975,423.86,27.65,80.55,68.57,40.878,46.048,91.224,33.469,90.686,77.643,55.598,55.954,175.045,92.97,155.632,192.138,77.091,37.839,44.491,68.272,17.98,134.779,72.07,36.296,25.257
153.601,20.435,177.971,17.72,100.934,115.778,83.263,60.871,74.837,118.451,114.768,133.085,123.159,40.45,136.268,80.56,102.965,52.613,59.38,62.69,80.724,29.84,25.547,89.003,49.391,431.63,27.63,80.48,69.015,40.721,46.418,90.892,33.335,91.465,77.46,55.617,55.867,175.261,92.605,156.631,192.744,77.926,37.886,44.341,67.87,17.87,135.761,72.34,36.335,25.129
152.476,20.405,177.741,17.589,100.174,115.068,83.041,61.267,75.724,118.191,113.94,131.923,126.057,40.285,133.919,80.04,102.298,52.463,59.29,62.56,81.226,29.51,25.481,88.839,49.722,427.63,27.26,80.54,69.36,40.546,46.363,90.686,33.617,90.874,77.152,55.523,56.926,175.496,92.643,156.222,191.237,77.782,37.811,43.855,68.115,17.83,135.313,71.754,35.974,25.001
151.018,20.278,175.575,17.332,99.066,114.299,82.848,61.054,74.62,117.682,112.653,130.364,124.784,39.88,132.06,79.36,101.225,52.089,59.27,62.53,80.776,29.78,25.313,87.993,49.07,425.47,27.55,79.33,68.905,39.842,45.909,89.904,33.612,89.467,75.765,55.033,56.589,174.398,91.769,154.462,191.043,77.139,37.15,43.565,67.058,17.77,133.73,71.176,35.135,24.923
151.828,21.364,176.349,17.776,98.709,115.029,83.185,60.562,75.658,119.593,113.806,132.792,134.468,40.39,132.245,80.16,101.95,52.114,59.7,63.86,81.139,30.01,25.472,89.857,49.192,431.42,27.99,80.55,68.67,40.38,46.159,90.588,34.128,90.217,76.237,55.391,56.377,175.026,92.787,155.451,192.811,79.297,37.336,44.519,67.988,17.99,134.941,72.042,36.101,25.217
153.705,21.657,176.6,17.81,98.052,115.797,83.301,60.523,74.771,119.11,113.968,132.65,135.314,40.395,131.626,80.02,101.805,52.134,61.18,63.27,81.269,29.84,25.612,89.507,49.457,426.57,27.66,80.15,68.025,40.282,46.113,90.813,34.243,89.617,76.074,55.259,56.425,174.918,92.451,156.25,191.548,79.029,37.42,44.369,68.056,18.27,134.827,71.688,35.925,25.237
152.46,21.648,174.816,17.62,96.944,114.688,83.118,59.943,74.743,119.67,114.53,132.414,140.721,40.075,129.952,79.09,100.268,52.104,60.67,62.76,81.416,29.46,25.537,89.151,48.899,429.23,27.37,79.19,67.8,40.252,45.983,90.266,34.133,88.013,75.072,54.798,56.512,210.448,92.345,159.704,190.327,78.904,37.532,43.818,67.195,18.27,133.949,71.363,36.159,24.776
153.188,21.892,177.482,17.453,97.179,116.585,83.369,60.04,75.196,117.489,114.197,132.499,139.343,40.28,130.627,79.87,100.268,52.284,61.74,62.89,81.355,29.49,25.537,89.003,48.654,430.92,27.28,80.29,67.765,40.233,46.066,90.559,34.344,87.966,75.053,54.732,56.068,210.713,92.336,159.913,192.188,79.998,37.56,44.164,67.616,18.51,134.245,71.195,37.015,24.913
153.581,21.462,177.203,17.527,96.494,116.76,82.983,60.069,74.356,117.682,112.186,132.83,137.005,40.235,132.477,79.82,100.201,52.773,62.37,62.98,81.502,30.53,25.575,89.13,48.758,430.99,27.55,80.44,67.035,40.35,45.9,91.156,34.038,88.745,75.496,54.798,55.382,210.537,92.326,156.174,190.639,79.892,37.364,43.874,67.548,18.29,133.949,70.767,36.986,25.041
153.495,21.227,178.244,17.687,95.949,118.093,83.234,60.359,74.111,117.537,112.758,132.905,135.96,40.69,132.995,80.13,100.114,53.247,63.4,63.37,81.692,30.35,25.771,88.809,49.088,436.59,28.27,82.44,66.085,40.634,45.97,91.479,34.573,89.186,76.41,55.146,55.45,209.429,92.259,155.813,191.397,80.122,37.355,43.808,67.46,18.23,134.016,70.897,36.888,25.462
151.445,21.608,176.646,17.391,94.513,116.303,82.384,59.895,73.403,115.22,111.138,131.299,134.192,40.1,130.572,78.75,98.664,52.333,62.79,62.63,81.45,30.11,25.472,89.349,48.503,430.78,28,82.05,66.205,40.125,45.438,90.569,34.172,87.657,75.544,54.478,55.498,208.831,91.298,153.615,189.603,79.595,37.252,43.35,66.736,17.91,133.644,70.078,36.497,25.198
150.65,21.775,175.866,17.386,95.292,115.642,82.51,59.702,74.054,115.5,111.024,131.526,136.673,40.11,130.146,78.86,98.616,52.748,62.91,62.9,82.928,30.67,25.509,90.46,47.747,426.95,28.19,82.14,65.6,40.487,45.186,90.618,34.176,87.45,75.448,54.44,55.141,210.184,91.452,154.918,190.395,80.046,37.122,43.144,66.892,17.85,134.066,68.774,36.35,25.276
150.047,21.276,175.903,17.222,94.888,116.634,82.249,59.296,73.592,114.767,111.386,130.695,131.75,39.795,130.063,78.16,98.017,52.089,61.99,61.66,82.685,30.53,25.295,89.604,47.274,423.5,27.95,80.67,65.495,40.018,45.232,89.913,33.727,86.831,74.081,54.309,55.421,208.174,90.895,154.627,189.494,79.189,37.225,42.761,66.217,17.7,133.625,68.402,35.313,24.952
150.583,21.383,175.884,17.062,93.79,117.042,82.558,59.344,73.601,113.348,111.462,131.016,133.251,39.62,129.564,77.9,98.49,52.393,61.58,61.78,83.667,30.77,25.201,92.45,47.378,425.48,28.08,80.67,64.63,39.94,45.102,90.099,33.689,86.981,74.427,54.525,55.614,208.311,90.453,155.295,190.142,78.929,37.29,42.686,66.481,17.39,132.055,68.225,33.827,25.031
151.867,21.002,175.819,17.476,94.785,118.443,83.398,59.625,74.45,114.612,112.949,133.718,135.77,40.21,130.969,79.56,99.95,53.017,62.52,62.53,85.656,30.84,25.752,95.871,48.204,430.77,28.2,82.16,65.145,40.78,45.214,92.134,33.971,88.726,74.341,55.4,56.048,210.252,92.23,156.996,190.715,79.564,37.709,43.584,68.125,17.74,134.085,68.942,33.69,25.011
153.983,21.227,177.863,17.968,95.911,117.743,83.456,59.895,74.195,114.4,114.164,134.389,134.943,40.49,132.208,79.65,100.935,52.833,62.96,62.59,85.9,30.89,25.995,95.094,48.518,432.97,28.49,81.83,65.4,40.897,45.26,92.457,34.879,88.951,74.379,55.852,56.56,209.978,92.739,156.614,191.843,79.468,37.895,43.425,68.135,17.81,134.86,69.513,33.934,24.815
154.261,20.65,177.399,17.546,95.451,117.247,83.079,59.789,73.828,114.014,112.566,134.2,133.499,40.16,132.06,79.86,100.22,52.473,63.02,62.75,84.214,30.74,25.939,94.419,48.185,429.92,28.28,81.53,64.815,40.643,45.214,91.743,34.999,87.891,73.763,55.636,56.309,208.311,91.903,153.5,189.974,78.428,37.662,42.985,67.831,17.56,133.654,68.923,34.228,24.913
153.207,20.611,176.414,17.144,94.118,113.851,81.448,59.142,73.611,112.634,113.838,134.171,136.017,39.78,131.589,78.9,100.056,52.413,63.22,61.57,83.615,30.62,25.771,93.431,47.806,423.67,27.91,80.71,66.22,40.213,44.532,91.283,34.803,86.887,74.139,55.353,57.429,202.536,90.943,157.082,189.561,78.236,37.467,42.527,67.088,17.37,132.677,68.182,33.436,24.07
154.673,20.865,177.25,17.336,93.686,114.552,82.355,59.605,74.158,112.788,116.297,135.314,134.943,40.315,131.635,79.94,100.462,52.977,64.29,62.86,83.867,30.85,25.883,95.273,48.043,427.26,27.7,81.06,66.44,40.889,44.616,92.115,35.018,86.916,73.86,55.551,57.168,195.693,91.413,159.364,190.268,79.478,37.644,42.854,67.518,17.58,133.309,68.923,33.162,24.266
155.995,21.109,177.436,17.432,94.503,115.846,82.616,59.683,74.158,113.483,114.566,136.514,134.085,40.465,132.643,77.91,100.549,53.017,62.29,64.48,83.797,30.29,26.033,94.271,48.48,427.81,27.56,81.79,66.4,40.889,44.691,92.408,35.08,86.859,74.139,55.72,57.226,196.958,91.356,157.75,191.531,79.189,37.662,42.985,67.264,17.61,133.807,69.438,33.093,24.393
158.188,21.462,179.043,17.54,95.048,117.003,83.485,59.856,74.563,113.869,115.666,137.922,136.287,41.345,134.446,79.39,101.863,53.596,62.15,65.27,83.415,30.41,26.5,94.743,48.698,439.39,28.14,82.91,67.26,41.565,45.083,93.974,35.228,87.732,75.226,56.313,56.637,195.399,93.325,157.827,192.643,80.748,37.811,43.687,67.998,18.02,134.812,70.076,33.113,24.658
158.083,21.393,177.547,17.535,94.447,116.254,83.803,59.77,74.696,113.348,115.13,137.072,136.182,42.635,134.215,79.7,101.225,53.012,63.24,65.95,81.66,29.93,26.229,93.871,47.853,434.92,28,82.51,66.5,41.457,44.579,92.76,35.219,87.103,74.736,55.927,56.425,198.35,93.066,157.655,194.579,80.132,37.569,43.107,67.205,17.84,135.789,69.916,33.465,24.531
